Name	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
NC_taxa_10boot..1...i..1.8..168	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_171
NC_taxa_10boot..1...i..1.8..169	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_172
NC_taxa_10boot..1...i..1.8..170	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_173
NC_taxa_10boot..1...i..1.8..171	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_174
NC_taxa_10boot..1...i..1.8..172	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Oscheius	NA	ASV_175
NC_taxa_10boot..1...i..1.8..173	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_176
NC_taxa_10boot..1...i..1.8..174	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_177
NC_taxa_10boot..1...i..1.8..175	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_178
NC_taxa_10boot..1...i..1.8..176	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_179
NC_taxa_10boot..1...i..1.8..177	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_180
NC_taxa_10boot..1...i..1.8..178	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_181
NC_taxa_10boot..1...i..1.8..179	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_182
NC_taxa_10boot..1...i..1.8..180	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_183
NC_taxa_10boot..1...i..1.8..181	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_184
NC_taxa_10boot..1...i..1.8..182	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_185
NC_taxa_10boot..1...i..1.8..183	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_186
NC_taxa_10boot..1...i..1.8..184	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_187
NC_taxa_10boot..1...i..1.8..185	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_188
NC_taxa_10boot..1...i..1.8..186	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_similis	ASV_189
NC_taxa_10boot..1...i..1.8..187	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_190
NC_taxa_10boot..1...i..1.8..188	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_191
NC_taxa_10boot..1...i..1.8..189	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_192
NC_taxa_10boot..1...i..1.8..190	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_193
NC_taxa_10boot..1...i..1.8..191	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_194
NC_taxa_10boot..1...i..1.8..192	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Hyostrongylus	Hyostrongylus_rubidus	ASV_195
NC_taxa_10boot..1...i..1.8..193	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_196
NC_taxa_10boot..1...i..1.8..194	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_tropicalis	ASV_197
NC_taxa_10boot..1...i..1.8..195	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_198
NC_taxa_10boot..1...i..1.8..196	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_similis	ASV_200
NC_taxa_10boot..1...i..1.8..197	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_201
NC_taxa_10boot..1...i..1.8..198	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_202
NC_taxa_10boot..1...i..1.8..199	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_203
NC_taxa_10boot..1...i..1.8..200	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_204
NC_taxa_10boot..1...i..1.8..201	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_205
NC_taxa_10boot..1...i..1.8..202	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_206
NC_taxa_10boot..1...i..1.8..203	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Angiostrongylidae	Angiostrongylus	Angiostrongylus_cantonensis	ASV_207
NC_taxa_10boot..1...i..1.8..204	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_208
NC_taxa_10boot..1...i..1.8..205	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_209
NC_taxa_10boot..1...i..1.8..206	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_211
NC_taxa_10boot..1...i..1.8..207	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_212
NC_taxa_10boot..1...i..1.8..208	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_213
NC_taxa_10boot..1...i..1.8..209	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_214
NC_taxa_10boot..1...i..1.8..210	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_215
NC_taxa_10boot..1...i..1.8..211	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_216
NC_taxa_10boot..1...i..1.8..212	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_217
NC_taxa_10boot..1...i..1.8..213	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_218
NC_taxa_10boot..1...i..1.8..214	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_219
NC_taxa_10boot..1...i..1.8..215	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_220
NC_taxa_10boot..1...i..1.8..216	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	NA	NA	ASV_221
NC_taxa_10boot..1...i..1.8..217	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_tropicalis	ASV_222
NC_taxa_10boot..1...i..1.8..218	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_223
NC_taxa_10boot..1...i..1.8..219	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_224
NC_taxa_10boot..1...i..1.8..220	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_225
NC_taxa_10boot..1...i..1.8..221	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_226
NC_taxa_10boot..1...i..1.8..222	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_227
NC_taxa_10boot..1...i..1.8..223	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_radiatum	ASV_228
NC_taxa_10boot..1...i..1.8..224	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_229
NC_taxa_10boot..1...i..1.8..225	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_230
NC_taxa_10boot..1...i..1.8..226	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Hoplolaimidae	Helicotylenchus	Helicotylenchus_multicinctus	ASV_231
NC_taxa_10boot..1...i..1.8..227	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_232
NC_taxa_10boot..1...i..1.8..228	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_233
NC_taxa_10boot..1...i..1.8..229	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_234
NC_taxa_10boot..1...i..1.8..230	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_235
NC_taxa_10boot..1...i..1.8..231	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_236
NC_taxa_10boot..1...i..1.8..232	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_238
NC_taxa_10boot..1...i..1.8..233	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_239
NC_taxa_10boot..1...i..1.8..234	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	NA	ASV_240
NC_taxa_10boot..1...i..1.8..235	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_241
NC_taxa_10boot..1...i..1.8..236	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_242
NC_taxa_10boot..1...i..1.8..237	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Hyostrongylus	Hyostrongylus_rubidus	ASV_243
NC_taxa_10boot..1...i..1.8..238	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_244
NC_taxa_10boot..1...i..1.8..239	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_245
NC_taxa_10boot..1...i..1.8..240	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_246
NC_taxa_10boot..1...i..1.8..241	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_247
NC_taxa_10boot..1...i..1.8..242	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_similis	ASV_248
NC_taxa_10boot..1...i..1.8..243	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_tropicalis	ASV_249
NC_taxa_10boot..1...i..1.8..244	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_250
NC_taxa_10boot..1...i..1.8..245	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_251
NC_taxa_10boot..1...i..1.8..246	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_252
NC_taxa_10boot..1...i..1.8..247	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_253
NC_taxa_10boot..1...i..1.8..248	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_254
NC_taxa_10boot..1...i..1.8..249	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_255
NC_taxa_10boot..1...i..1.8..250	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_256
NC_taxa_10boot..1...i..1.8..251	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	NA	NA	ASV_257
NC_taxa_10boot..1...i..1.8..252	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_258
NC_taxa_10boot..1...i..1.8..253	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_259
NC_taxa_10boot..1...i..1.8..254	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_260
NC_taxa_10boot..1...i..1.8..255	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_261
NC_taxa_10boot..1...i..1.8..256	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_dentatum	ASV_262
NC_taxa_10boot..1...i..1.8..257	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_263
NC_taxa_10boot..1...i..1.8..258	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_264
NC_taxa_10boot..1...i..1.8..259	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_265
NC_taxa_10boot..1...i..1.8..260	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_266
NC_taxa_10boot..1...i..1.8..261	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_267
NC_taxa_10boot..1...i..1.8..262	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_268
NC_taxa_10boot..1...i..1.8..263	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Metastrongylidae	Metastrongylus	Metastrongylus_salmi	ASV_269
NC_taxa_10boot..1...i..1.8..264	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_270
NC_taxa_10boot..1...i..1.8..265	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_271
NC_taxa_10boot..1...i..1.8..266	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	NA	NA	ASV_272
NC_taxa_10boot..1...i..1.8..267	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_273
NC_taxa_10boot..1...i..1.8..268	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_274
NC_taxa_10boot..1...i..1.8..269	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_275
NC_taxa_10boot..1...i..1.8..270	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_276
NC_taxa_10boot..1...i..1.8..271	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_277
NC_taxa_10boot..1...i..1.8..272	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_278
NC_taxa_10boot..1...i..1.8..273	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_279
NC_taxa_10boot..1...i..1.8..274	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_280
NC_taxa_10boot..1...i..1.8..275	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_281
NC_taxa_10boot..1...i..1.8..276	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_282
NC_taxa_10boot..1...i..1.8..277	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Syngamidae	Syngamus	Syngamus_trachea	ASV_283
NC_taxa_10boot..1...i..1.8..278	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_284
NC_taxa_10boot..1...i..1.8..279	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_tropicalis	ASV_285
NC_taxa_10boot..1...i..1.8..280	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_287
NC_taxa_10boot..1...i..1.8..281	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_288
NC_taxa_10boot..1...i..1.8..282	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_289
NC_taxa_10boot..1...i..1.8..283	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_290
NC_taxa_10boot..1...i..1.8..284	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_similis	ASV_291
NC_taxa_10boot..1...i..1.8..285	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_292
NC_taxa_10boot..1...i..1.8..286	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_293
NC_taxa_10boot..1...i..1.8..287	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_294
NC_taxa_10boot..1...i..1.8..288	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_295
NC_taxa_10boot..1...i..1.8..289	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_296
NC_taxa_10boot..1...i..1.8..290	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_297
NC_taxa_10boot..1...i..1.8..291	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_298
NC_taxa_10boot..1...i..1.8..292	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Oscheius	Oscheius_myriophilus	ASV_299
NC_taxa_10boot..1...i..1.8..293	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_300
NC_taxa_10boot..1...i..1.8..294	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_301
NC_taxa_10boot..1...i..1.8..295	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_radiatum	ASV_302
NC_taxa_10boot..1...i..1.8..296	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_303
NC_taxa_10boot..1...i..1.8..297	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_304
NC_taxa_10boot..1...i..1.8..298	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_305
NC_taxa_10boot..1...i..1.8..299	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_306
NC_taxa_10boot..1...i..1.8..300	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_307
NC_taxa_10boot..1...i..1.8..301	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_radiatum	ASV_308
NC_taxa_10boot..1...i..1.8..302	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_310
NC_taxa_10boot..1...i..1.8..303	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_311
NC_taxa_10boot..1...i..1.8..304	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_312
NC_taxa_10boot..1...i..1.8..305	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_colubriformis	ASV_313
NC_taxa_10boot..1...i..1.8..306	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_314
NC_taxa_10boot..1...i..1.8..307	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_315
NC_taxa_10boot..1...i..1.8..308	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_316
NC_taxa_10boot..1...i..1.8..309	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_317
NC_taxa_10boot..1...i..1.8..310	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	NA	NA	ASV_318
NC_taxa_10boot..1...i..1.8..311	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_319
NC_taxa_10boot..1...i..1.8..312	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_320
NC_taxa_10boot..1...i..1.8..313	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_321
NC_taxa_10boot..1...i..1.8..314	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_322
NC_taxa_10boot..1...i..1.8..315	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_323
NC_taxa_10boot..1...i..1.8..316	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_324
NC_taxa_10boot..1...i..1.8..317	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_325
NC_taxa_10boot..1...i..1.8..318	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_326
NC_taxa_10boot..1...i..1.8..319	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_dentatum	ASV_327
NC_taxa_10boot..1...i..1.8..320	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_328
NC_taxa_10boot..1...i..1.8..321	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_colubriformis	ASV_329
NC_taxa_10boot..1...i..1.8..322	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_330
NC_taxa_10boot..1...i..1.8..323	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_331
NC_taxa_10boot..1...i..1.8..324	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_332
NC_taxa_10boot..1...i..1.8..325	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_333
NC_taxa_10boot..1...i..1.8..326	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Angiostrongylidae	Angiostrongylus	Angiostrongylus_cantonensis	ASV_334
NC_taxa_10boot..1...i..1.8..327	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_335
NC_taxa_10boot..1...i..1.8..328	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Oscheius	NA	ASV_336
NC_taxa_10boot..1...i..1.8..329	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_337
NC_taxa_10boot..1...i..1.8..330	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_338
NC_taxa_10boot..1...i..1.8..331	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_339
NC_taxa_10boot..1...i..1.8..332	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_340
NC_taxa_10boot..1...i..1.8..333	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_341
NC_taxa_10boot..1...i..1.8..334	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_342
NC_taxa_10boot..1...i..1.8..335	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_343
NC_taxa_10boot..1...i..1.8..336	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Oscheius	NA	ASV_344
NC_taxa_10boot..1...i..1.8..337	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_345
NC_taxa_10boot..1...i..1.8..338	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	NA	ASV_346
NC_taxa_10boot..1...i..1.8..339	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_347
NC_taxa_10boot..1...i..1.8..340	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_348
NC_taxa_10boot..1...i..1.8..341	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_349
NC_taxa_10boot..1...i..1.8..342	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_350
NC_taxa_10boot..1...i..1.8..343	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_351
NC_taxa_10boot..1...i..1.8..344	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_352
NC_taxa_10boot..1...i..1.8..345	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_353
NC_taxa_10boot..1...i..1.8..346	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_354
NC_taxa_10boot..1...i..1.8..347	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_355
NC_taxa_10boot..1...i..1.8..348	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_356
